directory_name,category_match,status_match,similarity_score,total_input_tokens,total_output_tokens,total_elapsed_time,error_status,error_message,policy_check_result_1,policy_check_evidence_snippet_1,policy_check_result_best,policy_check_evidence_snippet_best,anonymity_check_evidence_snippet_1,anonymity_check_result_best,anonymity_check_evidence_snippet_best,formatting_check_result_1,formatting_check_evidence_snippet_1,formatting_check_result_best,formatting_check_evidence_snippet_best,scope_check_result_1,anonymity_check_result_1,scope_check_evidence_snippet_1,scope_check_result_best,scope_check_evidence_snippet_best,token_error_occurred
data/iclr/data/submission_GE0UKtI6Lf,0.0,1.0,0.0,659913,2805,86.38874435424805,,,True,"percipient = ""TBD""",True,"percipient = ""TBD""","In multiple supplemental code files (e.g., WALL-Ecode/ALFWorld/buffer.py, WALL-Ecode/ALFWorld/utils.py, WALL-Ecode/ALFWorld/main.py, WALL-Ecode/ALFWorld/generate_reflections.py, WALL-Ecode/ALFWorld/utilsextra/common_utils.py, WALL-Ecode/Minecraft/agent/run_agent--planningtest.py, WALL-Ecode/Minecraft/agent/planner.py, WALL-Ecode/Minecraft/agent/buffer.py, WALL-Ecode/Minecraft/agent/memory.py, WALL-Ecode/Minecraft/agent/utils/common_utils.py, WALL-Ecode/Demo/buffer.py, WALL-Ecode/Demo/ruleminer.py, WALL-Ecode/Demo/utilsextra/common_utils.py), there are hardcoded absolute file paths containing personal user directories, such as '/home/**/Workspace/reflexion/...' or '/home/**/Workspace/MP5/...'.",True,"In multiple supplemental code files (e.g., WALL-Ecode/ALFWorld/buffer.py, WALL-Ecode/ALFWorld/utils.py, WALL-Ecode/ALFWorld/main.py, WALL-Ecode/ALFWorld/generate_reflections.py, WALL-Ecode/ALFWorld/utilsextra/common_utils.py, WALL-Ecode/Minecraft/agent/run_agent--planningtest.py, WALL-Ecode/Minecraft/agent/planner.py, WALL-Ecode/Minecraft/agent/buffer.py, WALL-Ecode/Minecraft/agent/memory.py, WALL-Ecode/Minecraft/agent/utils/common_utils.py, WALL-Ecode/Demo/buffer.py, WALL-Ecode/Demo/ruleminer.py, WALL-Ecode/Demo/utilsextra/common_utils.py), there are hardcoded absolute file paths containing personal user directories, such as '/home/**/Workspace/reflexion/...' or '/home/**/Workspace/MP5/...'.",False,"The main text (Abstract through Conclusion) spans from page 1 to page 10 of the main_paper.pdf, totaling 10 pages. Line numbers are present in the left margin of all pages. Visual inspection of the PDF indicates adherence to specified font sizes, typefaces, margins, and paragraph spacing. No evidence of extensive 'space cheating' or misuse of small fonts for main body text was found.",False,"The main text (Abstract through Conclusion) spans from page 1 to page 10 of the main_paper.pdf, totaling 10 pages. Line numbers are present in the left margin of all pages. Visual inspection of the PDF indicates adherence to specified font sizes, typefaces, margins, and paragraph spacing. No evidence of extensive 'space cheating' or misuse of small fonts for main body text was found.",False,True,,False,,False
data/iclr/data/submission_2924nrgHce,1.0,1.0,1.0,38458,2045,72.80023956298828,,,False,,False,,,False,,False,"The main content (Abstract through Conclusion/Discussion) spans exactly 10 pages (pages 1-10). Line numbers are present on all pages. No explicit Ethics Statement or Reproducibility Statement sections were found. Visual inspection of the PDF does not reveal any obvious margin, spacing, or font size manipulations in the main body text that would indicate a violation of the style guide.",False,"The main content (Abstract through Conclusion/Discussion) spans exactly 10 pages (pages 1-10). Line numbers are present on all pages. No explicit Ethics Statement or Reproducibility Statement sections were found. Visual inspection of the PDF does not reveal any obvious margin, spacing, or font size manipulations in the main body text that would indicate a violation of the style guide.",False,False,"Solving complex chart Q&A tasks requires advanced visual reasoning abilities in multimodal large language models (MLLMs). Recent studies highlight that these abilities consist of two main parts: recognizing key information from visual inputs and conducting reasoning over it. Thus, a promising approach to enhance MLLMS is to construct relevant training data focusing on the two aspects. However, collecting and annotating complex charts and questions is costly and time-consuming, and ensuring the quality of annotated answers remains a challenge. In this paper, we propose Code-as-Intermediary Translation (CIT), a cost-effective, efficient and easily scalable data synthesis method for distilling visual reasoning abilities from LLMs to MLLMs. The code serves as an intermediary that translates visual chart representations into textual representations, enabling LLMs to understand cross-modal information. Specifically, we employ text-based synthesizing techniques to construct chart-plotting code and produce REACHQA, a dataset containing 3k reasoning-intensive charts and 20k Q&A pairs to enhance both recognition and reasoning abilities. Experiments show that when fine-tuned with our data, models not only perform well on chart-related benchmarks, but also demonstrate improved multimodal reasoning abilities on general mathematical benchmarks such as MathVista.",False,"Solving complex chart Q&A tasks requires advanced visual reasoning abilities in multimodal large language models (MLLMs). Recent studies highlight that these abilities consist of two main parts: recognizing key information from visual inputs and conducting reasoning over it. Thus, a promising approach to enhance MLLMS is to construct relevant training data focusing on the two aspects. However, collecting and annotating complex charts and questions is costly and time-consuming, and ensuring the quality of annotated answers remains a challenge. In this paper, we propose Code-as-Intermediary Translation (CIT), a cost-effective, efficient and easily scalable data synthesis method for distilling visual reasoning abilities from LLMs to MLLMs. The code serves as an intermediary that translates visual chart representations into textual representations, enabling LLMs to understand cross-modal information. Specifically, we employ text-based synthesizing techniques to construct chart-plotting code and produce REACHQA, a dataset containing 3k reasoning-intensive charts and 20k Q&A pairs to enhance both recognition and reasoning abilities. Experiments show that when fine-tuned with our data, models not only perform well on chart-related benchmarks, but also demonstrate improved multimodal reasoning abilities on general mathematical benchmarks such as MathVista.",False
data/iclr/data/submission_z5Th95xtBW,0.0,0.0,0.0,32117,1724,40.13316559791565,,,False,,False,,,False,,False,"The main content (Abstract through Conclusion) spans 9 pages (pages 1-9 of main_paper.pdf), which is within the 6-10 page limit. Line numbers are present on all pages in the left margin. No Ethics or Reproducibility Statements were found. Visual inspection of the PDF confirms adherence to font sizes, paragraph spacing, heading styles, and margin specifications as detailed in the ICLR 2025 style guide.",False,"The main content (Abstract through Conclusion) spans 9 pages (pages 1-9 of main_paper.pdf), which is within the 6-10 page limit. Line numbers are present on all pages in the left margin. No Ethics or Reproducibility Statements were found. Visual inspection of the PDF confirms adherence to font sizes, paragraph spacing, heading styles, and margin specifications as detailed in the ICLR 2025 style guide.",False,False,"Large Language Models (LLMs) have shown impressive capabilities across a range of language tasks. However, questions remain about whether LLMs effectively encode linguistic structures such as phrases and sentences and how closely these representations align with those in the human brain. Here, we introduce the Hierarchical Frequency Tagging Probe (HFTP) to probe the phrase and sentence representations in LLMs and the human brain in a unified manner.",False,"Large Language Models (LLMs) have shown impressive capabilities across a range of language tasks. However, questions remain about whether LLMs effectively encode linguistic structures such as phrases and sentences and how closely these representations align with those in the human brain. Here, we introduce the Hierarchical Frequency Tagging Probe (HFTP) to probe the phrase and sentence representations in LLMs and the human brain in a unified manner.",False
data/iclr/data/submission_9d6RcViazd,0.0,0.0,0.0,25970,1868,23.29862594604492,,,False,,False,,,False,,False,"The main content (Abstract through Conclusions) spans 9 pages (from page 1 to page 9 of the PDF), which is within the allowed 6-10 page limit. References and Appendix sections are correctly excluded from this count. Line numbers are present on all pages in the left margin. Visual inspection of the PDF and review of the LaTeX source do not indicate any violations of font size, vertical spacing, or margin requirements for the main body text.",False,"The main content (Abstract through Conclusions) spans 9 pages (from page 1 to page 9 of the PDF), which is within the allowed 6-10 page limit. References and Appendix sections are correctly excluded from this count. Line numbers are present on all pages in the left margin. Visual inspection of the PDF and review of the LaTeX source do not indicate any violations of font size, vertical spacing, or margin requirements for the main body text.",False,False,"The paper focuses on ""language modeling for text-to-speech (TTS) synthesis"" and proposes ""a robust language modeling method for TTS, utilizing CoT prompting."" This falls under 'applications of deep learning in... audio, speech, natural language processing' which is explicitly listed as in-scope for ICLR 2025. The abstract and introduction clearly articulate the problem, proposed solution, and contributions using standard scientific language and notation. For example, the abstract states: 'We present RALL-E, a robust language modeling method for text-to-speech (TTS) synthesis. While previous codec language modeling methods have demonstrated impressive performance in zero-shot TTS, they often struggle with robustness issues... RALL-E addresses these issues through chain-of-thought (CoT) prompting...'",False,"The paper focuses on ""language modeling for text-to-speech (TTS) synthesis"" and proposes ""a robust language modeling method for TTS, utilizing CoT prompting."" This falls under 'applications of deep learning in... audio, speech, natural language processing' which is explicitly listed as in-scope for ICLR 2025. The abstract and introduction clearly articulate the problem, proposed solution, and contributions using standard scientific language and notation. For example, the abstract states: 'We present RALL-E, a robust language modeling method for text-to-speech (TTS) synthesis. While previous codec language modeling methods have demonstrated impressive performance in zero-shot TTS, they often struggle with robustness issues... RALL-E addresses these issues through chain-of-thought (CoT) prompting...'",False
data/iclr/data/submission_1KRM3igwn1,1.0,1.0,1.0,43357,1489,33.93458867073059,,,False,,False,,,False,,False,"The main content (Abstract through Limitations and Future Scope) spans pages 1-10, which is exactly 10 pages, adhering to the page limit. Line numbers are present on all pages. No extensive use of small fonts or narrowed margins was detected in the main body text. Ethics Statement is less than one page. No separate Reproducibility Statement exceeding one page was found.",False,"The main content (Abstract through Limitations and Future Scope) spans pages 1-10, which is exactly 10 pages, adhering to the page limit. Line numbers are present on all pages. No extensive use of small fonts or narrowed margins was detected in the main body text. Ethics Statement is less than one page. No separate Reproducibility Statement exceeding one page was found.",False,False,"The paper introduces ProFS (Projection Filter for Subspaces), a tuning-free alignment alternative for large language models (LLMs) to reduce toxicity. It identifies a toxic subspace in the model parameter space and reduces model toxicity by projecting away the detected subspace. The work connects tuning-based alignment with editing, interpreting ProFS as a denoised version of a single DPO step. The methodology involves factor analysis, singular value decomposition, and model editing techniques applied to LLMs.",False,"The paper introduces ProFS (Projection Filter for Subspaces), a tuning-free alignment alternative for large language models (LLMs) to reduce toxicity. It identifies a toxic subspace in the model parameter space and reduces model toxicity by projecting away the detected subspace. The work connects tuning-based alignment with editing, interpreting ProFS as a denoised version of a single DPO step. The methodology involves factor analysis, singular value decomposition, and model editing techniques applied to LLMs.",False
data/iclr/data/submission_LqB8cRuBua,1.0,1.0,1.0,26984,1821,26.45960283279419,,,False,,False,,,False,,False,"The provided document is the ICLR 2025 conference template itself, which is designed to demonstrate correct formatting. The main content (Abstract through Conclusion) spans 10 pages, which adheres to the specified page limit of 6-10 pages. Line numbers are present on all pages. No explicit Ethics or Reproducibility Statements were found. Visual inspection and review of the LaTeX source for the template do not indicate any margin or spacing abuse, or extensive use of small fonts for the main body text.",False,"The provided document is the ICLR 2025 conference template itself, which is designed to demonstrate correct formatting. The main content (Abstract through Conclusion) spans 10 pages, which adheres to the specified page limit of 6-10 pages. Line numbers are present on all pages. No explicit Ethics or Reproducibility Statements were found. Visual inspection and review of the LaTeX source for the template do not indicate any margin or spacing abuse, or extensive use of small fonts for the main body text.",False,False,"The paper proposes a novel deep learning method, Diffusion SigFormer, for electromagnetic signal recognition, which involves a diffusion signal denoising module and a transformer-based classification model. This falls under 'applications of deep learning in ... any other field.' The text, while having minor grammatical imperfections, is generally clear and understandable, allowing a domain expert to follow the main contributions, methodology, and results.",False,"The paper proposes a novel deep learning method, Diffusion SigFormer, for electromagnetic signal recognition, which involves a diffusion signal denoising module and a transformer-based classification model. This falls under 'applications of deep learning in ... any other field.' The text, while having minor grammatical imperfections, is generally clear and understandable, allowing a domain expert to follow the main contributions, methodology, and results.",False
data/iclr/data/submission_cO01zqImBC,0.0,0.0,0.0,26961,1786,21.59518814086914,,,False,,False,,,False,,False,"The provided document is 'iclr2025_conference.pdf', which serves as the official style guide and example document for ICLR 2025 submissions. It explicitly details all formatting requirements.",False,"The provided document is 'iclr2025_conference.pdf', which serves as the official style guide and example document for ICLR 2025 submissions. It explicitly details all formatting requirements.",False,False,"The paper proposes a multi-decomposition method for compressing larger AI models based on reinforcement learning. It addresses the challenge of deploying large DNNs on resource-constrained edge devices by optimizing model accuracy and compression rate through a joint optimization paradigm and a reinforcement learning framework (LMFBRL) to select optimal decomposition methods and ranks for each layer. This falls under 'optimization for representation learning', 'applications of deep learning', and 'implementation issues'. The language, while containing minor grammatical imperfections, does not hinder the understanding of the technical content. For example, the abstract and introduction clearly state the problem and proposed solution, and the methodology sections (e.g., Problem Formulation, Reinforcement Learning Framework) present mathematical formulations and algorithms in a comprehensible manner for a domain expert.",False,"The paper proposes a multi-decomposition method for compressing larger AI models based on reinforcement learning. It addresses the challenge of deploying large DNNs on resource-constrained edge devices by optimizing model accuracy and compression rate through a joint optimization paradigm and a reinforcement learning framework (LMFBRL) to select optimal decomposition methods and ranks for each layer. This falls under 'optimization for representation learning', 'applications of deep learning', and 'implementation issues'. The language, while containing minor grammatical imperfections, does not hinder the understanding of the technical content. For example, the abstract and introduction clearly state the problem and proposed solution, and the methodology sections (e.g., Problem Formulation, Reinforcement Learning Framework) present mathematical formulations and algorithms in a comprehensible manner for a domain expert.",False
data/iclr/data/submission_MOCEoNsjEx,1.0,1.0,1.0,24725,1399,22.08918070793152,,,True,Code is avaliable at https://gitlab.com/FUTURE_LINK,True,Code is avaliable at https://gitlab.com/FUTURE_LINK,,False,,False,"The main content (Abstract through Conclusion) spans 8 pages (from page 1 to page 8), which is within the allowed limit of 6-10 pages. Line numbers are present on all pages. The reproducibility statement is less than one page, and no ethics statement is present. Visual inspection of margins, font sizes, and paragraph spacing indicates adherence to the style guide specifications, with no apparent 'space-cheating' or extensive use of smaller fonts in the main body text.",False,"The main content (Abstract through Conclusion) spans 8 pages (from page 1 to page 8), which is within the allowed limit of 6-10 pages. Line numbers are present on all pages. The reproducibility statement is less than one page, and no ethics statement is present. Visual inspection of margins, font sizes, and paragraph spacing indicates adherence to the style guide specifications, with no apparent 'space-cheating' or extensive use of smaller fonts in the main body text.",False,False,,False,,False
data/iclr/data/submission_Uc2P6WIgoo,1.0,1.0,1.0,35221,1783,29.80941939353943,,,False,,False,,,False,,False,"The main content (Abstract through Conclusion) spans pages 1-10, which is exactly 10 pages, adhering to the strict upper limit of 10 pages for the main text. Line numbers are present on all pages in the left margin. Visual inspection of margins, font sizes, and paragraph spacing indicates adherence to the style guide specifications (e.g., 1.5 inch left margin, 10pt type with 11pt vertical spacing, 1/2 line space between paragraphs). No extensive use of smaller fonts or reduced spacing was detected in the main body text. No explicit Ethics or Reproducibility statements exceeding 1 page were found.",False,"The main content (Abstract through Conclusion) spans pages 1-10, which is exactly 10 pages, adhering to the strict upper limit of 10 pages for the main text. Line numbers are present on all pages in the left margin. Visual inspection of margins, font sizes, and paragraph spacing indicates adherence to the style guide specifications (e.g., 1.5 inch left margin, 10pt type with 11pt vertical spacing, 1/2 line space between paragraphs). No extensive use of smaller fonts or reduced spacing was detected in the main body text. No explicit Ethics or Reproducibility statements exceeding 1 page were found.",False,False,"Data-driven simulation of physical systems has recently kindled significant attention, where many neural models have been developed. In particular, mesh-based graph neural networks (GNNs) have demonstrated significant potential in predicting spatiotemporal dynamics across arbitrary geometric domains. However, the existing node-edge message passing mechanism in GNNs limits the model's representation learning ability. In this paper, we proposed a cell-embedded GNN model (aka, CeGNN) to learn spatiotemporal dynamics with lifted performance.",False,"Data-driven simulation of physical systems has recently kindled significant attention, where many neural models have been developed. In particular, mesh-based graph neural networks (GNNs) have demonstrated significant potential in predicting spatiotemporal dynamics across arbitrary geometric domains. However, the existing node-edge message passing mechanism in GNNs limits the model's representation learning ability. In this paper, we proposed a cell-embedded GNN model (aka, CeGNN) to learn spatiotemporal dynamics with lifted performance.",False
data/iclr/data/submission_IpLXuqmP0C,0.0,0.0,0.0,540268,2386,52.02202224731445,,,False,,False,,,False,,False,"The main paper (main_paper.pdf) adheres to all specified formatting and layout guidelines. The main text (Abstract through Conclusion) is exactly 10 pages long, which is within the allowed limit of 6-10 pages. Line numbers are present on all pages. Visual inspection of margins, spacing, and font sizes (excluding allowed smaller fonts in references) shows no deviations from the ICLR 2025 style guide. No explicit Ethics or Reproducibility Statements were found in the main paper, and the Reproducibility Statement in the supplemental README.md is well under the 1-page limit.",False,"The main paper (main_paper.pdf) adheres to all specified formatting and layout guidelines. The main text (Abstract through Conclusion) is exactly 10 pages long, which is within the allowed limit of 6-10 pages. Line numbers are present on all pages. Visual inspection of margins, spacing, and font sizes (excluding allowed smaller fonts in references) shows no deviations from the ICLR 2025 style guide. No explicit Ethics or Reproducibility Statements were found in the main paper, and the Reproducibility Statement in the supplemental README.md is well under the 1-page limit.",False,False,"Instruction-based fine-tuning of large language models (LLMs) has achieved remarkable success in various natural language processing (NLP) tasks. Parameter-efficient fine-tuning (PEFT) methods, such as Mixture of LoRA Experts (MoLE), combine the efficiency of Low-Rank Adaptation (LORA) with the versatility of Mixture of Experts (MoE) models, demonstrating significant potential for handling multiple downstream tasks. However, the existing routing mechanisms for MoLE often involve a trade-off between computational efficiency and predictive accuracy, and they fail to fully address the diverse expert selection demands across different transformer layers. In this work, we propose DYNMOLE, a hybrid routing strategy that dynamically adjusts expert selection based on the Tsallis entropy of the router's probability distribution. This approach mitigates router uncertainty, enhances stability, and promotes more equitable expert participation, leading to faster convergence and improved model performance. Additionally, we introduce an auxiliary loss based on Tsallis entropy to further guide the model toward convergence with reduced uncertainty, thereby improving training stability and performance. Our extensive experiments on commonsense reasoning benchmarks demonstrate that DYNMOLE achieves substantial performance improvements, outperforming LORA by 9.6% and surpassing the state-of-the-art MoLE method, MoLA, by 2.3%. We also conduct a comprehensive ablation study to evaluate the contributions of DYNMOLE's key components.",False,"Instruction-based fine-tuning of large language models (LLMs) has achieved remarkable success in various natural language processing (NLP) tasks. Parameter-efficient fine-tuning (PEFT) methods, such as Mixture of LoRA Experts (MoLE), combine the efficiency of Low-Rank Adaptation (LORA) with the versatility of Mixture of Experts (MoE) models, demonstrating significant potential for handling multiple downstream tasks. However, the existing routing mechanisms for MoLE often involve a trade-off between computational efficiency and predictive accuracy, and they fail to fully address the diverse expert selection demands across different transformer layers. In this work, we propose DYNMOLE, a hybrid routing strategy that dynamically adjusts expert selection based on the Tsallis entropy of the router's probability distribution. This approach mitigates router uncertainty, enhances stability, and promotes more equitable expert participation, leading to faster convergence and improved model performance. Additionally, we introduce an auxiliary loss based on Tsallis entropy to further guide the model toward convergence with reduced uncertainty, thereby improving training stability and performance. Our extensive experiments on commonsense reasoning benchmarks demonstrate that DYNMOLE achieves substantial performance improvements, outperforming LORA by 9.6% and surpassing the state-of-the-art MoLE method, MoLA, by 2.3%. We also conduct a comprehensive ablation study to evaluate the contributions of DYNMOLE's key components.",False
data/iclr/data/submission_uiBLOcyTIA,1.0,1.0,0.7419168060451155,39265,1617,27.73890447616577,,,False,,False,,"SHUAI LIU, Ning Cao, Yile Chen, Yue Jiang, Gao Cong College of Computing and Data Science, Nanyang Technological University 50 Nanyang Avenue, Singapore, 639798 {SHUAI004@e, Ning.Cao@, yile001@e,yue013@e,gaocong@}.ntu.edu.sg",True,"SHUAI LIU, Ning Cao, Yile Chen, Yue Jiang, Gao Cong College of Computing and Data Science, Nanyang Technological University 50 Nanyang Avenue, Singapore, 639798 {SHUAI004@e, Ning.Cao@, yile001@e,yue013@e,gaocong@}.ntu.edu.sg",True,"The submitted PDF document, 'main_paper.pdf', does not display line numbers in the left margin on any page. The ICLR 2025 style guide (iclr2025_conference.pdf, page 1, and iclr2025_conference.tex comments) explicitly states that submissions should include LaTeX line numbers to facilitate reviewer feedback.",True,"The submitted PDF document, 'main_paper.pdf', does not display line numbers in the left margin on any page. The ICLR 2025 style guide (iclr2025_conference.pdf, page 1, and iclr2025_conference.tex comments) explicitly states that submissions should include LaTeX line numbers to facilitate reviewer feedback.",False,True,"Next location prediction is a critical task in human mobility analysis and serves as a foundation for various downstream applications. Existing methods typically rely on discrete IDs to represent locations, which inherently overlook spatial relationships and cannot generalize across cities. In this paper, we propose NextLocLLM, which leverages the advantages of large language models (LLMs) in processing natural language descriptions and their strong generalization capabilities for next location prediction.",False,"Next location prediction is a critical task in human mobility analysis and serves as a foundation for various downstream applications. Existing methods typically rely on discrete IDs to represent locations, which inherently overlook spatial relationships and cannot generalize across cities. In this paper, we propose NextLocLLM, which leverages the advantages of large language models (LLMs) in processing natural language descriptions and their strong generalization capabilities for next location prediction.",True
data/iclr/data/submission_3E9oXcX8SH,1.0,1.0,1.0,32175,1891,35.948219537734985,,,False,,False,,,False,,True,"The ICLR 2025 style guide (iclr2025_conference.pdf, page 1, line 049) states: 'The left margin is 1.5 inch (9 picas).' and (page 1, line 053) 'All pages should start at 1 inch (6 picas) from the top of the page.' However, the LaTeX source (iclr2025_conference.tex) used to generate the style guide and presumably the submission sets '\oddsidemargin{-0.5in}' and '\topmargin{-0.5in}', resulting in an actual left margin of 0.5 inches and a top margin of 0.5 inches. The submitted main_paper.pdf exhibits these incorrect margins.",True,"The ICLR 2025 style guide (iclr2025_conference.pdf, page 1, line 049) states: 'The left margin is 1.5 inch (9 picas).' and (page 1, line 053) 'All pages should start at 1 inch (6 picas) from the top of the page.' However, the LaTeX source (iclr2025_conference.tex) used to generate the style guide and presumably the submission sets '\oddsidemargin{-0.5in}' and '\topmargin{-0.5in}', resulting in an actual left margin of 0.5 inches and a top margin of 0.5 inches. The submitted main_paper.pdf exhibits these incorrect margins.",False,False,"The submission's abstract, introduction, and methodology clearly describe a problem of efficient biological data acquisition using active learning and inference set design, applied to image and molecular datasets. This involves representation learning and applications of deep learning, which are explicitly listed as in-scope topics for ICLR 2025.",False,"The submission's abstract, introduction, and methodology clearly describe a problem of efficient biological data acquisition using active learning and inference set design, applied to image and molecular datasets. This involves representation learning and applications of deep learning, which are explicitly listed as in-scope topics for ICLR 2025.",False
data/iclr/data/submission_bqLx5Rs8Tc,0.0,0.0,0.0,41388,1733,43.93629169464111,,,False,,False,,,False,,False,"The main content (Abstract through Conclusion) spans 10 pages, which is within the allowed 6-10 page limit. Line numbers are present on all pages. No explicit Ethics Statement or Reproducibility Statement sections were found. Visual inspection of the document's margins, font sizes, and spacing for the main body text appears consistent with the ICLR 2025 style guide, showing no obvious signs of 'space-cheating' or extensive use of small fonts outside of acceptable areas like tables or figures.",False,"The main content (Abstract through Conclusion) spans 10 pages, which is within the allowed 6-10 page limit. Line numbers are present on all pages. No explicit Ethics Statement or Reproducibility Statement sections were found. Visual inspection of the document's margins, font sizes, and spacing for the main body text appears consistent with the ICLR 2025 style guide, showing no obvious signs of 'space-cheating' or extensive use of small fonts outside of acceptable areas like tables or figures.",False,False,"The paper's abstract and introduction clearly state its focus on analyzing biases in Contrastive Language-Image Pre-training (CLIP) models and Vision-Language Models (VLMs) in multi-object scenarios. It discusses representation learning, image-text matching, and text-to-image generation, which are all within the scope of ICLR topics such as 'unsupervised, semi-supervised, and supervised representation learning' and 'applications of deep learning in vision, audio, speech, natural language processing'. The language throughout the abstract, introduction, and methodology sections is clear, coherent, and technically sound, allowing a domain expert to easily follow the main contributions, methodology, and results. There are no critically garbled sentences, unexplained notations that impede understanding, or fundamental internal contradictions.",False,"The paper's abstract and introduction clearly state its focus on analyzing biases in Contrastive Language-Image Pre-training (CLIP) models and Vision-Language Models (VLMs) in multi-object scenarios. It discusses representation learning, image-text matching, and text-to-image generation, which are all within the scope of ICLR topics such as 'unsupervised, semi-supervised, and supervised representation learning' and 'applications of deep learning in vision, audio, speech, natural language processing'. The language throughout the abstract, introduction, and methodology sections is clear, coherent, and technically sound, allowing a domain expert to easily follow the main contributions, methodology, and results. There are no critically garbled sentences, unexplained notations that impede understanding, or fundamental internal contradictions.",False
data/iclr/data/submission_8g7hHwSBjH,1.0,1.0,0.8901608366016681,37116,1743,20.63486361503601,,,False,,False,,supplemental_files/Supplementary Material/2025_ICLR_LIU_Ziwei_Invar_RAG_Appendix.pdf,True,supplemental_files/Supplementary Material/2025_ICLR_LIU_Ziwei_Invar_RAG_Appendix.pdf,False,"The main content (Abstract through Conclusion) spans 9 pages (from page 1 to page 9), which is within the 6-10 page limit specified in the ICLR 2025 style guide. Line numbers are present on all pages. No explicit Ethics Statement or Reproducibility Statement sections are found. Visual inspection of margins, font sizes, and spacing in the main body of the main_paper.pdf does not reveal any deviations from the ICLR 2025 style guide.",False,"The main content (Abstract through Conclusion) spans 9 pages (from page 1 to page 9), which is within the 6-10 page limit specified in the ICLR 2025 style guide. Line numbers are present on all pages. No explicit Ethics Statement or Reproducibility Statement sections are found. Visual inspection of margins, font sizes, and spacing in the main body of the main_paper.pdf does not reveal any deviations from the ICLR 2025 style guide.",False,True,"Retrieval-augmented generation (RAG) has shown its impressive capability of providing reliable answer predictions and addressing severe hallucination problems. A typical RAG implementation adopts powerful retrieval models to extract external information and leverage large language models (LLMs) to generate corresponding answers. ... we propose a novel two-stage fine-tuning architecture called Invar-RAG. In the retrieval stage, a LLM-based retriever is constructed by integrating a LoRA-based representation learning to address the feature locality problem. ... Moreover, in the generation stage, a meticulously designed fine-tuning method is devised to improve our LLM for accurate answer generation based on the retrieved information.",False,"Retrieval-augmented generation (RAG) has shown its impressive capability of providing reliable answer predictions and addressing severe hallucination problems. A typical RAG implementation adopts powerful retrieval models to extract external information and leverage large language models (LLMs) to generate corresponding answers. ... we propose a novel two-stage fine-tuning architecture called Invar-RAG. In the retrieval stage, a LLM-based retriever is constructed by integrating a LoRA-based representation learning to address the feature locality problem. ... Moreover, in the generation stage, a meticulously designed fine-tuning method is devised to improve our LLM for accurate answer generation based on the retrieved information.",False
data/iclr/data/submission_xIW2WtCuYE,0.0,1.0,0.0,13382,1463,41.720343828201294,,,False,,False,,"The document is a legal contract template in Hebrew, containing placeholders for names and addresses (e.g., ""מרחוב:"", ""ת.ז."", ""המשכירה"", ""שוכר המשנה"") and a template provider's logo (""zap משפטי"").",False,"The document is a legal contract template in Hebrew, containing placeholders for names and addresses (e.g., ""מרחוב:"", ""ת.ז."", ""המשכירה"", ""שוכר המשנה"") and a template provider's logo (""zap משפטי"").",True,"The provided document (main_paper.pdf) is 2 pages long. It is a legal contract in Hebrew, not an academic paper, and does not contain an abstract, introduction, or conclusion section as typically defined for main text.",True,"The provided document (main_paper.pdf) is 2 pages long. It is a legal contract in Hebrew, not an academic paper, and does not contain an abstract, introduction, or conclusion section as typically defined for main text.",True,False,הסכם שכירות משנה בלתי מוגנת (Unprotected Sublease Agreement),True,הסכם שכירות משנה בלתי מוגנת (Unprotected Sublease Agreement),False
data/iclr/data/submission_9pDbWbJzC4,1.0,1.0,1.0,28026,1830,47.711158752441406,,,False,,False,,,False,,False,"The main content of the paper (Abstract through Conclusion) spans 10 pages, which is within the allowed limit of 6-10 pages. Line numbers are present on all pages. Margins, font sizes, and spacing appear to adhere to the ICLR 2025 style guide specifications, with no evidence of 'space-cheating' or extensive use of smaller fonts in the main body. No explicit Ethics Statement or Reproducibility Statement sections were found.",False,"The main content of the paper (Abstract through Conclusion) spans 10 pages, which is within the allowed limit of 6-10 pages. Line numbers are present on all pages. Margins, font sizes, and spacing appear to adhere to the ICLR 2025 style guide specifications, with no evidence of 'space-cheating' or extensive use of smaller fonts in the main body. No explicit Ethics Statement or Reproducibility Statement sections were found.",False,False,"Phosphorylation site prediction based on kinase-substrate interaction plays a vital role in understanding cellular signaling pathways and disease mechanisms. Computational methods for this task can be categorized into kinase-family-focused and individual kinase-targeted approaches. ... we introduce SAGEPhos (Structure-aware kinAse-substrate bio-coupled and bio-auGmented nEtwork for Phosphorylation site prediction), a novel framework that modifies the semantic space of main protein inputs using auxiliary inputs at two distinct modality levels. ... The field has increasingly turned to artificial intelligence techniques, particularly deep learning models.",False,"Phosphorylation site prediction based on kinase-substrate interaction plays a vital role in understanding cellular signaling pathways and disease mechanisms. Computational methods for this task can be categorized into kinase-family-focused and individual kinase-targeted approaches. ... we introduce SAGEPhos (Structure-aware kinAse-substrate bio-coupled and bio-auGmented nEtwork for Phosphorylation site prediction), a novel framework that modifies the semantic space of main protein inputs using auxiliary inputs at two distinct modality levels. ... The field has increasingly turned to artificial intelligence techniques, particularly deep learning models.",False
